tag,fy,fp,end,val,unit
NetIncomeLoss,2019,Q3,2018-09-30,11094000000,USD
NetIncomeLoss,2018,Q3,2018-09-30,4047000000,USD
NetIncomeLoss,2019,Q3,2018-09-30,4047000000,USD
NetIncomeLoss,2018,FY,2018-12-31,14824000000,USD
NetIncomeLoss,2019,FY,2018-12-31,14824000000,USD
NetIncomeLoss,2020,FY,2018-12-31,14824000000,USD
NetIncomeLoss,2019,Q1,2019-03-31,2649000000,USD
NetIncomeLoss,2020,Q1,2019-03-31,2649000000,USD
NetIncomeLoss,2019,Q2,2019-06-30,6954000000,USD
NetIncomeLoss,2020,Q2,2019-06-30,6954000000,USD
NetIncomeLoss,2019,Q2,2019-06-30,4305000000,USD
NetIncomeLoss,2020,Q2,2019-06-30,4305000000,USD
NetIncomeLoss,2019,Q3,2019-09-30,9534000000,USD
NetIncomeLoss,2020,Q3,2019-09-30,9534000000,USD
NetIncomeLoss,2019,Q3,2019-09-30,2580000000,USD
NetIncomeLoss,2020,Q3,2019-09-30,2580000000,USD
NetIncomeLoss,2019,FY,2019-12-31,2924000000,USD
NetIncomeLoss,2020,FY,2019-12-31,2924000000,USD
NetIncomeLoss,2021,FY,2019-12-31,2924000000,USD
NetIncomeLoss,2020,Q1,2020-03-31,3599000000,USD
NetIncomeLoss,2021,Q1,2020-03-31,3599000000,USD
NetIncomeLoss,2020,Q2,2020-06-30,-4671000000,USD
NetIncomeLoss,2021,Q2,2020-06-30,-4671000000,USD
NetIncomeLoss,2020,Q2,2020-06-30,-8270000000,USD
NetIncomeLoss,2021,Q2,2020-06-30,-8270000000,USD
NetIncomeLoss,2020,Q3,2020-09-30,-4878000000,USD
NetIncomeLoss,2021,Q3,2020-09-30,-4878000000,USD
NetIncomeLoss,2020,Q3,2020-09-30,-207000000,USD
NetIncomeLoss,2021,Q3,2020-09-30,-207000000,USD
NetIncomeLoss,2020,FY,2020-12-31,-5543000000,USD
NetIncomeLoss,2021,FY,2020-12-31,-5543000000,USD
NetIncomeLoss,2022,FY,2020-12-31,-5543000000,USD
NetIncomeLoss,2021,Q1,2021-03-31,1377000000,USD
NetIncomeLoss,2022,Q1,2021-03-31,1377000000,USD
NetIncomeLoss,2022,Q1,2021-03-31,1377000000,USD
NetIncomeLoss,2021,Q2,2021-06-30,4459000000,USD
NetIncomeLoss,2022,Q2,2021-06-30,4459000000,USD
NetIncomeLoss,2021,Q2,2021-06-30,3082000000,USD
NetIncomeLoss,2022,Q2,2021-06-30,3082000000,USD
NetIncomeLoss,2021,Q3,2021-09-30,10570000000,USD
NetIncomeLoss,2022,Q3,2021-09-30,10570000000,USD
NetIncomeLoss,2021,Q3,2021-09-30,6111000000,USD
NetIncomeLoss,2022,Q3,2021-09-30,6111000000,USD
NetIncomeLoss,2021,FY,2021-12-31,15625000000,USD
NetIncomeLoss,2022,FY,2021-12-31,15625000000,USD
NetIncomeLoss,2023,FY,2021-12-31,15625000000,USD
NetIncomeLoss,2022,Q1,2022-03-31,6259000000,USD
NetIncomeLoss,2022,Q1,2022-03-31,6259000000,USD
NetIncomeLoss,2023,Q1,2022-03-31,6259000000,USD
NetIncomeLoss,2022,Q2,2022-06-30,17881000000,USD
NetIncomeLoss,2023,Q2,2022-06-30,17881000000,USD
NetIncomeLoss,2022,Q2,2022-06-30,11622000000,USD
NetIncomeLoss,2023,Q2,2022-06-30,11622000000,USD
NetIncomeLoss,2022,Q3,2022-09-30,29112000000,USD
NetIncomeLoss,2023,Q3,2022-09-30,29112000000,USD
NetIncomeLoss,2022,Q3,2022-09-30,11231000000,USD
NetIncomeLoss,2023,Q3,2022-09-30,11231000000,USD
NetIncomeLoss,2022,FY,2022-12-31,35465000000,USD
NetIncomeLoss,2023,FY,2022-12-31,35465000000,USD
NetIncomeLoss,2024,FY,2022-12-31,35465000000,USD
NetIncomeLoss,2023,Q1,2023-03-31,6574000000,USD
NetIncomeLoss,2024,Q1,2023-03-31,6574000000,USD
NetIncomeLoss,2023,Q2,2023-06-30,12584000000,USD
NetIncomeLoss,2024,Q2,2023-06-30,12584000000,USD
NetIncomeLoss,2023,Q2,2023-06-30,6010000000,USD
NetIncomeLoss,2024,Q2,2023-06-30,6010000000,USD
NetIncomeLoss,2023,Q3,2023-09-30,19110000000,USD
NetIncomeLoss,2024,Q3,2023-09-30,19110000000,USD
NetIncomeLoss,2023,Q3,2023-09-30,6526000000,USD
NetIncomeLoss,2024,Q3,2023-09-30,6526000000,USD
NetIncomeLoss,2023,FY,2023-12-31,21369000000,USD
NetIncomeLoss,2024,FY,2023-12-31,21369000000,USD
NetIncomeLoss,2024,Q1,2024-03-31,5501000000,USD
NetIncomeLoss,2025,Q1,2024-03-31,5501000000,USD
NetIncomeLoss,2024,Q2,2024-06-30,9935000000,USD
NetIncomeLoss,2025,Q2,2024-06-30,9935000000,USD
NetIncomeLoss,2024,Q2,2024-06-30,4434000000,USD
NetIncomeLoss,2025,Q2,2024-06-30,4434000000,USD
NetIncomeLoss,2024,Q3,2024-09-30,14422000000,USD
NetIncomeLoss,2025,Q3,2024-09-30,14422000000,USD
NetIncomeLoss,2024,Q3,2024-09-30,4487000000,USD
NetIncomeLoss,2025,Q3,2024-09-30,4487000000,USD
NetIncomeLoss,2024,FY,2024-12-31,17661000000,USD
NetIncomeLoss,2025,Q1,2025-03-31,3500000000,USD
NetIncomeLoss,2025,Q2,2025-06-30,5990000000,USD
NetIncomeLoss,2025,Q2,2025-06-30,2490000000,USD
NetIncomeLoss,2025,Q3,2025-09-30,9529000000,USD
NetIncomeLoss,2025,Q3,2025-09-30,3539000000,USD
Revenues,2009,FY,2007-12-31,220904000000,USD
Revenues,2009,FY,2007-12-31,220904000000,USD
Revenues,2009,Q1,2008-03-31,65946000000,USD
Revenues,2009,Q2,2008-06-30,148935000000,USD
Revenues,2009,Q2,2008-06-30,82989000000,USD
Revenues,2009,Q3,2008-09-30,227802000000,USD
Revenues,2009,Q3,2008-09-30,78867000000,USD
Revenues,2009,FY,2008-12-31,273005000000,USD
Revenues,2009,FY,2008-12-31,273005000000,USD
Revenues,2010,FY,2008-12-31,273005000000,USD
Revenues,2009,Q1,2009-03-31,36130000000,USD
Revenues,2010,Q1,2009-03-31,36130000000,USD
Revenues,2009,Q2,2009-06-30,76335000000,USD
Revenues,2010,Q2,2009-06-30,76335000000,USD
Revenues,2009,Q2,2009-06-30,40205000000,USD
Revenues,2010,Q2,2009-06-30,40205000000,USD
Revenues,2009,Q3,2009-09-30,122960000000,USD
Revenues,2010,Q3,2009-09-30,122960000000,USD
Revenues,2009,Q3,2009-09-30,46625000000,USD
Revenues,2010,Q3,2009-09-30,46625000000,USD
Revenues,2009,FY,2009-12-31,171636000000,USD
Revenues,2009,FY,2009-12-31,171636000000,USD
Revenues,2010,FY,2009-12-31,171636000000,USD
Revenues,2011,FY,2009-12-31,171636000000,USD
Revenues,2010,Q1,2010-03-31,48179000000,USD
Revenues,2011,Q1,2010-03-31,48179000000,USD
Revenues,2010,Q2,2010-06-30,101183000000,USD
Revenues,2011,Q2,2010-06-30,101183000000,USD
Revenues,2010,Q2,2010-06-30,53004000000,USD
Revenues,2011,Q2,2010-06-30,53004000000,USD
Revenues,2010,Q3,2010-09-30,150901000000,USD
Revenues,2011,Q3,2010-09-30,150901000000,USD
Revenues,2010,Q3,2010-09-30,49718000000,USD
Revenues,2011,Q3,2010-09-30,49718000000,USD
Revenues,2010,FY,2010-12-31,204928000000,USD
Revenues,2011,FY,2010-12-31,204928000000,USD
Revenues,2012,FY,2010-12-31,204928000000,USD
Revenues,2011,Q1,2011-03-31,60341000000,USD
Revenues,2012,Q1,2011-03-31,60341000000,USD
Revenues,2011,Q2,2011-06-30,129289000000,USD
Revenues,2012,Q2,2011-06-30,129289000000,USD
Revenues,2011,Q2,2011-06-30,68948000000,USD
Revenues,2012,Q2,2011-06-30,68948000000,USD
Revenues,2011,Q3,2011-09-30,193721000000,USD
Revenues,2012,Q3,2011-09-30,193721000000,USD
Revenues,2011,Q3,2011-09-30,64432000000,USD
Revenues,2012,Q3,2011-09-30,64432000000,USD
Revenues,2011,FY,2011-12-31,253706000000,USD
Revenues,2012,FY,2011-12-31,253706000000,USD
Revenues,2013,FY,2011-12-31,253706000000,USD
Revenues,2012,Q1,2012-03-31,60705000000,USD
Revenues,2013,Q1,2012-03-31,60705000000,USD
Revenues,2012,Q2,2012-06-30,123313000000,USD
Revenues,2013,Q2,2012-06-30,123313000000,USD
Revenues,2012,Q2,2012-06-30,62608000000,USD
Revenues,2013,Q2,2012-06-30,62608000000,USD
Revenues,2012,Q3,2012-09-30,181357000000,USD
Revenues,2013,Q3,2012-09-30,181357000000,USD
Revenues,2012,Q3,2012-09-30,58044000000,USD
Revenues,2013,Q3,2012-09-30,58044000000,USD
Revenues,2012,FY,2012-12-31,241909000000,USD
Revenues,2013,FY,2012-12-31,241909000000,USD
Revenues,2014,FY,2012-12-31,241909000000,USD
Revenues,2013,Q1,2013-03-31,56818000000,USD
Revenues,2014,Q1,2013-03-31,56818000000,USD
Revenues,2013,Q2,2013-06-30,114187000000,USD
Revenues,2014,Q2,2013-06-30,114187000000,USD
Revenues,2013,Q2,2013-06-30,57369000000,USD
Revenues,2014,Q2,2013-06-30,57369000000,USD
Revenues,2013,Q3,2013-09-30,172690000000,USD
Revenues,2014,Q3,2013-09-30,172690000000,USD
Revenues,2013,Q3,2013-09-30,58503000000,USD
Revenues,2014,Q3,2013-09-30,58503000000,USD
Revenues,2013,FY,2013-12-31,228848000000,USD
Revenues,2014,FY,2013-12-31,228848000000,USD
Revenues,2015,FY,2013-12-31,228848000000,USD
Revenues,2014,Q1,2014-03-31,53265000000,USD
Revenues,2015,Q1,2014-03-31,53265000000,USD
Revenues,2014,Q2,2014-06-30,111203000000,USD
Revenues,2015,Q2,2014-06-30,111203000000,USD
Revenues,2014,Q2,2014-06-30,57938000000,USD
Revenues,2015,Q2,2014-06-30,57938000000,USD
Revenues,2014,Q3,2014-09-30,165882000000,USD
Revenues,2015,Q3,2014-09-30,165882000000,USD
Revenues,2014,Q3,2014-09-30,54679000000,USD
Revenues,2015,Q3,2014-09-30,54679000000,USD
Revenues,2014,FY,2014-12-31,211970000000,USD
Revenues,2015,FY,2014-12-31,211970000000,USD
Revenues,2016,FY,2014-12-31,211970000000,USD
Revenues,2015,Q1,2015-03-31,34558000000,USD
Revenues,2016,Q1,2015-03-31,34558000000,USD
Revenues,2015,Q2,2015-06-30,74915000000,USD
Revenues,2016,Q2,2015-06-30,74915000000,USD
Revenues,2015,Q2,2015-06-30,40357000000,USD
Revenues,2016,Q2,2015-06-30,40357000000,USD
Revenues,2015,Q3,2015-09-30,109230000000,USD
Revenues,2016,Q3,2015-09-30,109230000000,USD
Revenues,2015,Q3,2015-09-30,34315000000,USD
Revenues,2016,Q3,2015-09-30,34315000000,USD
Revenues,2015,FY,2015-12-31,138477000000,USD
Revenues,2016,FY,2015-12-31,138477000000,USD
Revenues,2017,FY,2015-12-31,138477000000,USD
Revenues,2016,Q1,2016-03-31,23553000000,USD
Revenues,2017,Q1,2016-03-31,23553000000,USD
Revenues,2016,Q2,2016-06-30,52835000000,USD
Revenues,2017,Q2,2016-06-30,52835000000,USD
Revenues,2016,Q2,2016-06-30,29282000000,USD
Revenues,2017,Q2,2016-06-30,29282000000,USD
Revenues,2016,Q3,2016-09-30,82975000000,USD
Revenues,2017,Q3,2016-09-30,82975000000,USD
Revenues,2016,Q3,2016-09-30,30140000000,USD
Revenues,2017,Q3,2016-09-30,30140000000,USD
Revenues,2016,FY,2016-12-31,114472000000,USD
Revenues,2017,FY,2016-12-31,114472000000,USD
Revenues,2018,FY,2016-12-31,114472000000,USD
Revenues,2017,Q1,2017-03-31,33421000000,USD
Revenues,2018,Q1,2017-03-31,33421000000,USD
Revenues,2017,Q2,2017-06-30,67901000000,USD
Revenues,2018,Q2,2017-06-30,67901000000,USD
Revenues,2017,Q2,2017-06-30,34480000000,USD
Revenues,2018,Q2,2017-06-30,34480000000,USD
Revenues,2017,Q3,2017-09-30,104106000000,USD
Revenues,2018,Q3,2017-09-30,104106000000,USD
Revenues,2017,Q3,2017-09-30,36205000000,USD
Revenues,2018,Q3,2017-09-30,36205000000,USD
Revenues,2017,FY,2017-12-31,141722000000,USD
Revenues,2018,FY,2017-12-31,141722000000,USD
Revenues,2019,FY,2017-12-31,141722000000,USD
Revenues,2018,Q1,2018-03-31,37764000000,USD
Revenues,2019,Q1,2018-03-31,37764000000,USD
Revenues,2018,Q2,2018-06-30,80000000000,USD
Revenues,2019,Q2,2018-06-30,80000000000,USD
Revenues,2018,Q2,2018-06-30,42236000000,USD
Revenues,2019,Q2,2018-06-30,42236000000,USD
Revenues,2018,Q3,2018-09-30,123987000000,USD
Revenues,2019,Q3,2018-09-30,123987000000,USD
Revenues,2018,Q3,2018-09-30,43987000000,USD
Revenues,2019,Q3,2018-09-30,43987000000,USD
Revenues,2018,FY,2018-12-31,166339000000,USD
Revenues,2019,FY,2018-12-31,166339000000,USD
Revenues,2020,FY,2018-12-31,166339000000,USD
Revenues,2019,Q1,2019-03-31,35200000000,USD
Revenues,2020,Q1,2019-03-31,35200000000,USD
Revenues,2019,Q2,2019-06-30,74050000000,USD
Revenues,2020,Q2,2019-06-30,74050000000,USD
Revenues,2019,Q2,2019-06-30,38850000000,USD
Revenues,2020,Q2,2019-06-30,38850000000,USD
Revenues,2019,Q3,2019-09-30,110166000000,USD
Revenues,2020,Q3,2019-09-30,110166000000,USD
Revenues,2019,Q3,2019-09-30,36116000000,USD
Revenues,2020,Q3,2019-09-30,36116000000,USD
Revenues,2019,FY,2019-12-31,146516000000,USD
Revenues,2020,FY,2019-12-31,146516000000,USD
Revenues,2021,FY,2019-12-31,146516000000,USD
Revenues,2020,Q1,2020-03-31,31501000000,USD
Revenues,2021,Q1,2020-03-31,31501000000,USD
Revenues,2020,Q2,2020-06-30,44995000000,USD
Revenues,2021,Q2,2020-06-30,44995000000,USD
Revenues,2020,Q2,2020-06-30,13494000000,USD
Revenues,2021,Q2,2020-06-30,13494000000,USD
Revenues,2020,Q3,2020-09-30,69446000000,USD
Revenues,2021,Q3,2020-09-30,69446000000,USD
Revenues,2020,Q3,2020-09-30,24451000000,USD
Revenues,2021,Q3,2020-09-30,24451000000,USD
Revenues,2020,FY,2020-12-31,94692000000,USD
Revenues,2021,FY,2020-12-31,94692000000,USD
Revenues,2022,FY,2020-12-31,94692000000,USD
Revenues,2021,Q1,2021-03-31,32029000000,USD
Revenues,2022,Q1,2021-03-31,32029000000,USD
Revenues,2022,Q1,2021-03-31,32029000000,USD
Revenues,2021,Q2,2021-06-30,69626000000,USD
Revenues,2022,Q2,2021-06-30,69626000000,USD
Revenues,2021,Q2,2021-06-30,37597000000,USD
Revenues,2022,Q2,2021-06-30,37597000000,USD
Revenues,2021,Q3,2021-09-30,114336000000,USD
Revenues,2022,Q3,2021-09-30,114336000000,USD
Revenues,2021,Q3,2021-09-30,44710000000,USD
Revenues,2022,Q3,2021-09-30,44710000000,USD
Revenues,2021,FY,2021-12-31,162465000000,USD
Revenues,2022,FY,2021-12-31,162465000000,USD
Revenues,2023,FY,2021-12-31,162465000000,USD
Revenues,2022,Q1,2022-03-31,54373000000,USD
Revenues,2022,Q1,2022-03-31,54373000000,USD
Revenues,2023,Q1,2022-03-31,54373000000,USD
Revenues,2022,Q2,2022-06-30,123135000000,USD
Revenues,2023,Q2,2022-06-30,123135000000,USD
Revenues,2022,Q2,2022-06-30,68762000000,USD
Revenues,2023,Q2,2022-06-30,68762000000,USD
Revenues,2022,Q3,2022-09-30,189779000000,USD
Revenues,2023,Q3,2022-09-30,189779000000,USD
Revenues,2022,Q3,2022-09-30,66644000000,USD
Revenues,2023,Q3,2022-09-30,66644000000,USD
Revenues,2022,FY,2022-12-31,246252000000,USD
Revenues,2023,FY,2022-12-31,246252000000,USD
Revenues,2024,FY,2022-12-31,246252000000,USD
Revenues,2023,Q1,2023-03-31,50793000000,USD
Revenues,2024,Q1,2023-03-31,50793000000,USD
Revenues,2023,Q2,2023-06-30,99689000000,USD
Revenues,2024,Q2,2023-06-30,99689000000,USD
Revenues,2023,Q2,2023-06-30,48896000000,USD
Revenues,2024,Q2,2023-06-30,48896000000,USD
Revenues,2023,Q3,2023-09-30,153769000000,USD
Revenues,2024,Q3,2023-09-30,153769000000,USD
Revenues,2023,Q3,2023-09-30,54080000000,USD
Revenues,2024,Q3,2023-09-30,54080000000,USD
Revenues,2023,FY,2023-12-31,200949000000,USD
Revenues,2024,FY,2023-12-31,200949000000,USD
Revenues,2024,Q1,2024-03-31,48716000000,USD
Revenues,2025,Q1,2024-03-31,48716000000,USD
Revenues,2024,Q2,2024-06-30,99897000000,USD
Revenues,2025,Q2,2024-06-30,99897000000,USD
Revenues,2024,Q2,2024-06-30,51181000000,USD
Revenues,2025,Q2,2024-06-30,51181000000,USD
Revenues,2024,Q3,2024-09-30,150566000000,USD
Revenues,2025,Q3,2024-09-30,150566000000,USD
Revenues,2024,Q3,2024-09-30,50669000000,USD
Revenues,2025,Q3,2024-09-30,50669000000,USD
Revenues,2024,FY,2024-12-31,202792000000,USD
Revenues,2025,Q1,2025-03-31,47610000000,USD
Revenues,2025,Q2,2025-06-30,92432000000,USD
Revenues,2025,Q2,2025-06-30,44822000000,USD
Revenues,2025,Q3,2025-09-30,142158000000,USD
Revenues,2025,Q3,2025-09-30,49726000000,USD
